datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 13:30,26070.0,0.14088,0.13883340996307245,0.13783,0.11987,0.11361,0.1095406827235693,0.10439443179326814,0.10029,0.09795,0.09434,0.09254,0.09022,0.08856,0.08697232970867178,0.17822,0.17166,0.1663206088847573,0.16075,0.15539,0.14993,0.1441452518542906,0.13846,0.13315570121110884,0.12764,0.12272,0.11750641851963602,0.11258,0.1072
07-01-2026 13:35,26074.55,0.1687233750319901,0.14999831547298673,0.13547,0.12112,0.1144,0.11189,0.10505,0.10046,0.09766,0.09457,0.09234,0.09017,0.0882,0.08695,0.17852,0.17260061853161834,0.16691,0.16108,0.15550120204767479,0.14991337363762078,0.14467,0.13862,0.1328,0.1281,0.12259,0.11738,0.11229,0.10723042668338445
07-01-2026 13:40,26074.2,0.13798,0.13149,0.13567,0.12103,0.11374,0.11021480413070507,0.104,0.10033,0.09781,0.0945895216085701,0.09207,0.09026,0.08842,0.08693,0.17851,0.17132,0.16666,0.16104,0.15485,0.14969795842325012,0.14464,0.13877,0.13308,0.12729,0.12293,0.11799,0.11254828947223307,0.10731
07-01-2026 13:45,26072.8,0.14380097872126527,0.1375,0.1307996231655683,0.12452,0.11755,0.1126,0.10713,0.10257,0.10008,0.09637,0.09394,0.09167,0.08976,0.08827,0.17844,0.17243725629601006,0.16658,0.16074,0.15499322381489058,0.14982,0.14267,0.13852,0.13281907360743833,0.1272,0.12272,0.11748,0.11227,0.10712
07-01-2026 13:50,26083.4,0.1311,0.13079,0.13071,0.11458,0.1109,0.10573,0.09955,0.09775,0.09571,0.09249,0.09049,0.08864,0.08724,0.086,0.17860297399069666,0.17271955225131533,0.16703,0.16126231360447935,0.15547,0.15029,0.14357,0.13909,0.13359,0.12796,0.1235,0.11838,0.11309,0.10797
07-01-2026 13:55,26079.6,0.13406,0.13345472562377608,0.13283,0.12454,0.11271,0.11314,0.10700000631171575,0.10267,0.09951,0.09595,0.09371,0.09128,0.08929318312923012,0.0879,0.17644,0.17088,0.1663,0.16097,0.15524,0.14995,0.1442778824233848,0.13868,0.13319,0.1277,0.12323,0.11758,0.11262,0.10762285078109318
07-01-2026 14:00,26088.65,0.12683,0.12726,0.12031004088432487,0.11522742299814953,0.10839,0.10736,0.10616,0.10137852796414795,0.09891,0.09497,0.0928004982493761,0.09048,0.08855,0.08723,0.17659692193347665,0.17176193036300846,0.16664,0.16202,0.15453,0.15055,0.14487,0.13898,0.13368,0.12808,0.12366,0.11826,0.11304,0.10766
07-01-2026 14:05,26096.3,0.11994,0.12171,0.11491,0.11938,0.10453,0.10799,0.10284,0.09928516473990566,0.09620645618141765,0.09296,0.09098,0.08867451334263782,0.0871,0.08586,0.17797,0.17139,0.16710996796487115,0.16253,0.15632416128813068,0.15048,0.14521809791764048,0.13967,0.13406,0.1293,0.1241,0.11873,0.11363,0.10818
07-01-2026 14:10,26100.95,0.11527,0.11807,0.11166,0.11718,0.11077,0.10686,0.10024,0.09667,0.09492,0.09140632997401414,0.08935748116895617,0.08774,0.08613327931484012,0.08509,0.17590048370144395,0.17169,0.16717302528706665,0.16284,0.15557,0.15079,0.1446,0.14033,0.13485,0.129688123460393,0.12445,0.11951,0.11389,0.10872
07-01-2026 14:15,26097.3,0.12624664941239544,0.12055,0.11426,0.11114,0.10677355630037974,0.10373,0.09785,0.09599625408180187,0.09355,0.09092,0.08915926868085873,0.08749,0.08602,0.08474,0.17776,0.17148,0.16773,0.16193,0.15535,0.15096,0.14437,0.13993,0.13446,0.12926,0.12455,0.11925,0.11381,0.10886
07-01-2026 14:20,26090.7,0.12516,0.12549,0.1190589075487812,0.11458,0.10805,0.10504624583803367,0.10217,0.09626,0.09463,0.09177,0.08988,0.08784796433048443,0.08632,0.0852,0.17444887867423292,0.17108,0.16806,0.16129,0.15707,0.15093,0.14504,0.13956545953620927,0.13371,0.12826,0.12397,0.11856,0.11323,0.10826
07-01-2026 14:25,26090.45,0.1254,0.12569,0.11921972158496956,0.11309,0.11201,0.10650431950991555,0.10202,0.09924859815937181,0.09695,0.09333,0.09125,0.08911315092721098,0.08744,0.08588,0.17707,0.17252508836467914,0.16806,0.16128,0.15769,0.14994,0.14486,0.14014,0.134,0.12826,0.12384,0.11834,0.11312,0.10767
07-01-2026 14:30,26098.65,0.11775,0.11727519525564867,0.11338,0.11283,0.108,0.10375,0.0957,0.09374,0.09245,0.08931,0.08759,0.08627237976030881,0.08508,0.08388,0.17759,0.1716,0.16859,0.16182,0.15844,0.15109,0.14578,0.14087,0.13488,0.12884,0.12388293988166121,0.11906,0.11385,0.1089157628747529
07-01-2026 14:35,26088.15,0.12742,0.12736,0.12038,0.12188,0.1129,0.10654,0.10546,0.10076,0.09843,0.09465,0.09268,0.09026,0.08813701432085,0.08646763135928515,0.17696,0.17096,0.16668669772980518,0.1616973636632713,0.15715,0.15041,0.14545443977979364,0.14,0.13416,0.129021267921377,0.12393,0.11829,0.11314870466349196,0.10792
07-01-2026 14:40,26097.55,0.11889,0.12046,0.12078543267272285,0.12266,0.10834,0.11052,0.10398,0.10004,0.0976,0.09418,0.09176324748626803,0.09003,0.08824,0.0868,0.1763818211870044,0.17267,0.16855,0.16314195599341252,0.15778,0.15104,0.14536,0.14082,0.13497,0.12892,0.12414,0.11889,0.11311,0.10751645508907806
07-01-2026 14:45,26107.25,0.12396,0.11763,0.1223,0.1067,0.10319,0.10394,0.09526,0.09287,0.09155,0.08889,0.08749,0.08584,0.08476,0.0837,0.17733103267216888,0.17329,0.16885055639825966,0.16401,0.15797013722079462,0.15169,0.14639,0.14075076461105646,0.13506,0.12989,0.12485,0.1194336454576059,0.11414,0.10918
07-01-2026 14:50,26098.4,0.13162,0.13675,0.12915,0.12292,0.11777611241297024,0.11258,0.10664,0.1023,0.0996,0.09579,0.09332,0.09112,0.08915677091460533,0.08791470265175563,0.17642,0.1728641911534099,0.16839,0.16346,0.15807,0.15112,0.14581,0.14057,0.1343,0.12831,0.1241,0.11837125245268781,0.1132,0.108
07-01-2026 14:55,26113.35,0.13149,0.12732,0.11988,0.1167,0.10902,0.10408,0.10127,0.09787538806704467,0.09552,0.09223,0.09015,0.0882987619250199,0.0865,0.08529,0.17946,0.1737,0.16935,0.16398472911615114,0.15885,0.15269102389235462,0.14645,0.14127,0.13551795408683595,0.12937,0.12507,0.11986,0.11433,0.10908
07-01-2026 15:00,26123.1,0.12276,0.11978,0.11306,0.11132,0.10302,0.10129895202951256,0.09855,0.0946,0.09262978925184275,0.09028,0.08881,0.08709,0.08574575972902419,0.08446,0.17827,0.17433374798494886,0.16948,0.1653,0.15908,0.15355,0.1473,0.14211,0.13767,0.13048,0.12578,0.12037,0.11508,0.10995611618862293
07-01-2026 15:05,26133.7,0.11118,0.11022,0.11108928192611961,0.11163,0.10334,0.10225,0.09753,0.09433,0.09233166606014678,0.08993,0.08822,0.08652,0.08519835390932262,0.08421,0.17893,0.175,0.16966,0.16599,0.15901210592221618,0.15163,0.14746,0.1418934348685172,0.13677,0.13081,0.12618,0.12072,0.11529,0.10998
07-01-2026 15:10,26142.1,0.09884,0.11876,0.11059,0.11222,0.10533,0.10244,0.09801,0.09482,0.09307,0.0906,0.08896,0.08737,0.08575,0.08453924089170765,0.17828453200697647,0.17441,0.17031254671330556,0.16564,0.16034,0.15424,0.14887400006164378,0.14319391640396748,0.13766,0.13155,0.12641,0.12179,0.11633,0.11055
07-01-2026 15:15,26147.8,0.10654,0.11355,0.10582,0.09637,0.09611293423136864,0.09213,0.08989,0.086,0.08722,0.08611,0.08507,0.08366,0.08305,0.08238,0.17951,0.1759,0.17108,0.16531,0.16020121291692657,0.15482,0.14842,0.14365,0.13775,0.13182,0.12758,0.12182817512947874,0.11657,0.1111947097401178
07-01-2026 15:20,26138.3,0.11792,0.12203,0.1136,0.10598,0.0986,0.09832,0.09507,0.09199620428621932,0.09046,0.08884,0.08713,0.08594699765288073,0.08502,0.08402,0.18137,0.1742,0.17198,0.16521128884790673,0.1599,0.15239,0.14836,0.14335,0.13727,0.13102,0.12552,0.12142,0.11616,0.11054
